Gene,X,Transcript.stable.ID,Plasmodium.falciparum.3D7.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.falciparum.3D7.gene,Plasmodium.knowlesi.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.knowlesi.gene,X.id..target.Plasmodium.falciparum.3D7.gene.identical.to.query.gene,X.id..target.Plasmodium.knowlesi.gene.identical.to.query.gene,Plasmodium.falciparum.3D7.orthology.confidence..0.low..1.high.,Plasmodium.knowlesi.orthology.confidence..0.low..1.high.,orth_name,Transcript.count,Plasmodium.falciparum.3D7.homology.type,Plasmodium.knowlesi.homology.type,Pm,Po,Pv,Pg,Py,Pc,Pcyb
PBANKA_1029700,PBANKA_102970,CDU21368,PF3D7_1412900.1,67.893,PKH_133470,72.093,66.3399,70.915,1,1,ORTH_3281,1,ortholog_one2one,ortholog_one2one,PmUG01_13045500,PocGH01_13046900,PVX_085810,PGAL8A_00284500,PY17X_1032100,PCHAS_1030500,PCYB_134380
PBANKA_1029800,PBANKA_102980,CDU21369,PF3D7_1412800,76.0976,PKH_133480,80.9756,75.9124,80.7786,1,1,ORTH_3282,1,ortholog_one2one,ortholog_one2one,PmUG01_13045600,PocGH01_13047000,PVX_085815,PGAL8A_00284400,PY17X_1032200,PCHAS_1030600,PCYB_134390
PBANKA_1029900,PBANKA_102990,CDU21370,PF3D7_1412700,41.4274,PKH_133490,48.0141,48.511,52.2574,1,1,ORTH_3283,1,ortholog_one2one,ortholog_one2one,PmUG01_13045700,PocGH01_13047100,PVX_085820,PGAL8A_00284300,PY17X_1032300,PCHAS_1030700,PCYB_134400
PBANKA_1030000,PBANKA_103000,CDU21371,PF3D7_1412600,62.0968,PKH_133500,71.3647,71.9626,74.5327,1,1,ORTH_3284,1,ortholog_one2one,ortholog_one2one,PmUG01_13045800,PocGH01_13047200,PVX_085825,PGAL8A_00284200,PY17X_1032400,PCHAS_1030800,PCYB_134410
PBANKA_1030100,PBANKA_103010,CDU21372,PF3D7_1412500,92.5532,PKH_133510,92.5532,92.5532,92.5532,1,1,ORTH_3285,1,ortholog_one2one,ortholog_one2one,PmUG01_13045900,PocGH01_13047300,PVX_085830,PGAL8A_00284100,PY17X_1032500,PCHAS_1030900,PCYB_134420
PBANKA_1030200,PBANKA_103020,CDU21373,PF3D7_1412400,36.2026,PKH_133520,43.8501,41.8613,43.2986,1,1,ORTH_3286,1,ortholog_one2one,ortholog_one2one,PmUG01_13046000,PocGH01_13047400,PVX_085835,PGAL8A_00284000,PY17X_1032600,PCHAS_1031000,PCYB_134430
PBANKA_1030300,PBANKA_103030,CDU21374,PF3D7_1412300,94.4,PKH_133530,95.2,94.4,95.2,1,1,ORTH_3287,1,ortholog_one2one,ortholog_one2one,PmUG01_13046100,PocGH01_13047500,PVX_085840,PGAL8A_00283900,PY17X_1032700,PCHAS_1031100,PCYB_134440
PBANKA_1030400,PBANKA_103040,CDU21375,PF3D7_1412200,39.0789,PKH_133540,35.0374,38.3721,36.3049,1,1,ORTH_3288,1,ortholog_one2one,ortholog_one2one,PmUG01_13046200,PocGH01_13047600,PVX_085845,PGAL8A_00283800,PY17X_1032800,PCHAS_1031200,PCYB_134450
PBANKA_1030500,PBANKA_103050,CDU21376,PF3D7_1412100,46.0251,PKH_133550,43.3194,48.2456,45.5044,1,1,ORTH_3289,1,ortholog_one2one,ortholog_one2one,PmUG01_13046300,PocGH01_13047700,PVX_085850,PGAL8A_00283700,PY17X_1032900,PCHAS_1031300,PCYB_134460
PBANKA_1030600,PBANKA_103060,CDU21377,PF3D7_1411900,53.5168,PKH_133570,54.9849,53.3537,55.4878,1,1,ORTH_3290,1,ortholog_one2one,ortholog_one2one,PmUG01_13046400,PocGH01_13047900,PVX_085860,PGAL8A_00283600,PY17X_1033000,PCHAS_1031400,PCYB_134480
PBANKA_1030700,PBANKA_103070,CDU21378,PF3D7_1411800,36.0169,PKH_133580,37.1429,35.343,35.1351,1,0,ORTH_3291,1,ortholog_one2one,ortholog_one2one,PmUG01_13046600,PocGH01_13048000,PVX_085865,PGAL8A_00283400,PY17X_1033100,PCHAS_1031500,PCYB_134490
PBANKA_1030800,PBANKA_103080,CDU21379,PF3D7_1411700,37.9765,PKH_133590,41.4545,46.8354,41.2297,1,1,ORTH_3292,1,ortholog_one2one,ortholog_one2one,PmUG01_13046700,PocGH01_13048100,PVX_085870,PGAL8A_00283300,PY17X_1033200,PCHAS_1031600,PCYB_134500
PBANKA_1030900,PBANKA_103090,CDU21380,PF3D7_1411600,51.3678,PKH_133600,60.3478,61.1212,62.7486,1,1,ORTH_3293,1,ortholog_one2one,ortholog_one2one,PmUG01_13046800,PocGH01_13048200,PVX_085875,PGAL8A_00283200,PY17X_1033300,PCHAS_1031700,PCYB_134510
PBANKA_1031000,PBANKA_103100,CDU21381,PF3D7_1411500,45.6177,PKH_133610,47.3224,45.5216,45.627,1,1,ORTH_3294,1,ortholog_one2one,ortholog_one2one,PmUG01_13046900,PocGH01_13048300,PVX_085877,PGAL8A_00283100,PY17X_1033400,PCHAS_1031800,PCYB_134520
PBANKA_1031100,PBANKA_103110,CDU21382,PF3D7_1411400,61.3591,PKH_133620,65.4487,68.3803,67.33,1,1,ORTH_3295,1,ortholog_one2one,ortholog_one2one,PmUG01_13047000,PocGH01_13048400,PVX_085880,PGAL8A_00283000,PY17X_1033500,PCHAS_1031900,PCYB_134530
PBANKA_1031200,PBANKA_103120,CDU21383,PF3D7_1411300,42.6056,PKH_133630,47.7927,42.5308,43.761,1,1,ORTH_3296,1,ortholog_one2one,ortholog_one2one,PmUG01_13047100,PocGH01_13048500,PVX_085885,PGAL8A_00282900,PY17X_1033600,PCHAS_1032000,PCYB_134540
PBANKA_1031300,PBANKA_103130,CDU21384,PF3D7_1411200,42.2764,PKH_133640,45.2592,49.0566,56.2893,1,1,ORTH_3297,1,ortholog_one2one,ortholog_one2one,PmUG01_13047200,PocGH01_13048600,PVX_085890,PGAL8A_00282800,PY17X_1033700,PCHAS_1032100,PCYB_134550
PBANKA_1031600,PBANKA_103160,CDU21387,PF3D7_1410900,47.3354,PKH_133680,48.1146,48.9465,51.7018,1,1,ORTH_3298,1,ortholog_one2one,ortholog_one2one,PmUG01_13047500,PocGH01_13048900,PVX_085905,PGAL8A_00282500,PY17X_1034000,PCHAS_1032400,PCYB_134580
PBANKA_1031700,PBANKA_103170,CDU21388,PF3D7_1410800,76.7442,PKH_133690,75.7576,76.7442,72.6744,1,1,ORTH_3299,1,ortholog_one2one,ortholog_one2one,PmUG01_13047600,PocGH01_13049000,PVX_085910,PGAL8A_00282400,PY17X_1034100,PCHAS_1032500,PCYB_134590
PBANKA_1031800,PBANKA_103180,CDU21389,PF3D7_1410700,72.1557,PKH_133700,75.1462,70.6745,75.3666,1,1,ORTH_3300,1,ortholog_one2one,ortholog_one2one,PmUG01_13047700,PocGH01_13049100,PVX_085915,PGAL8A_00282300,PY17X_1034200,PCHAS_1032600,PCYB_134600
PBANKA_1031900,PBANKA_103190,CDU21390,PF3D7_1410600,96.9893,PKH_133710,97.6344,96.9893,97.6344,1,1,ORTH_3301,1,ortholog_one2one,ortholog_one2one,PmUG01_13047800,PocGH01_13049200,PVX_085920,PGAL8A_00282200,PY17X_1034300,PCHAS_1032700,PCYB_134610
PBANKA_1032000,PBANKA_103200,CDU21391,PF3D7_1410500,44.3609,PKH_133720,45.7364,46.0938,46.0938,1,1,ORTH_3302,1,ortholog_one2one,ortholog_one2one,PmUG01_13047900,PocGH01_13049300,PVX_085925,PGAL8A_00282100,PY17X_1034400,PCHAS_1032800,PCYB_134620
PBANKA_1032100,PBANKA_103210,CDU21392,PF3D7_1410400,21.0997,PKH_133730,22.6343,27.3179,29.3046,0,0,ORTH_3303,1,ortholog_one2one,ortholog_one2one,PmUG01_13048000,PocGH01_13049400,PVX_085930,PGAL8A_00282000,PY17X_1034500,PCHAS_1032900,PCYB_134630
PBANKA_1032200,PBANKA_103220,CDU21393,PF3D7_1410300,27.9001,PKH_133740,30.8093,32.3762,32.6923,1,1,ORTH_3304,1,ortholog_one2one,ortholog_one2one,PmUG01_13048100,PocGH01_13049500,PVX_085935,PGAL8A_00281900,PY17X_1034600,PCHAS_1033000,PCYB_134640
PBANKA_1032300,PBANKA_103230,CDU21394,PF3D7_1410200,64.4522,PKH_133750,65.1765,73.1481,73.2804,1,1,ORTH_3305,1,ortholog_one2one,ortholog_one2one,PmUG01_13048200,PocGH01_13049600,PVX_085940,PGAL8A_00281800,PY17X_1034700,PCHAS_1033100,PCYB_134650
PBANKA_1032400,PBANKA_103240,CDU21395,PF3D7_1410100,51.2894,PKH_133760,65.2866,57.5563,65.9164,1,1,ORTH_3306,1,ortholog_one2one,ortholog_one2one,PmUG01_13048300,PocGH01_13049700,PVX_085945,PGAL8A_00281700,PY17X_1034800,PCHAS_1033200,PCYB_134660
PBANKA_1032500,PBANKA_103250,CDU21396,PF3D7_1410000,58.2192,PKH_133770,65.529,57.4324,64.8649,1,1,ORTH_3307,1,ortholog_one2one,ortholog_one2one,PmUG01_13048400,PocGH01_13049800,PVX_085950,PGAL8A_00281600,PY17X_1034900,PCHAS_1033300,PCYB_134670
PBANKA_1032600,PBANKA_103260,CDU21397,PF3D7_1409900,41.6792,PKH_133780,45.9375,49.03,51.8519,1,1,ORTH_3308,1,ortholog_one2one,ortholog_one2one,PmUG01_13048500,PocGH01_13049900,PVX_085955,PGAL8A_00281500,PY17X_1035000,PCHAS_1033400,PCYB_134680
PBANKA_1032700,PBANKA_103270,CDU21398,PF3D7_1409800,61.4786,PKH_133790,72.0322,62.3274,70.6114,1,1,ORTH_3309,1,ortholog_one2one,ortholog_one2one,PmUG01_13048600,PocGH01_13050000,PVX_085960,PGAL8A_00281400,PY17X_1035100,PCHAS_1033500,PCYB_134690
PBANKA_1032800,PBANKA_103280,CDU21399,PF3D7_1409700,53.3019,PKH_133800,58.3544,57.2877,58.4284,1,0,ORTH_3310,1,ortholog_one2one,ortholog_one2one,PmUG01_13048700,PocGH01_13050100,PVX_085965,PGAL8A_00281300,PY17X_1035200,PCHAS_1033600,PCYB_134700
PBANKA_1032900,PBANKA_103290,CDU21400,PF3D7_1409600,23.0469,PKH_133820,32.8042,34.8425,36.6142,0,0,ORTH_3311,1,ortholog_one2one,ortholog_one2one,PmUG01_13048800,PocGH01_13050200,PVX_085975,PGAL8A_00281200,PY17X_1035300,PCHAS_1033700,PCYB_134720
PBANKA_1033200,PBANKA_103320,CDU21403,PF3D7_1409300,68.3246,PKH_133840,69.9746,67.7922,71.4286,1,1,ORTH_3312,1,ortholog_one2one,ortholog_one2one,PmUG01_13049200,PocGH01_13050600,PVX_085985,PGAL8A_00280900,PY17X_1035600,PCHAS_1034000,PCYB_134750
PBANKA_1033400,PBANKA_103340,CDU21405,PF3D7_1409100,54.2079,PKH_133850,55.3697,60.0548,57.4954,1,1,ORTH_3313,1,ortholog_one2one,ortholog_one2one,PmUG01_13049400,PocGH01_13050800,PVX_085995,PGAL8A_00280700,PY17X_1035800,PCHAS_1034200,PCYB_134770
PBANKA_1033500,PBANKA_103350,CDU21406,PF3D7_1409000,44.8763,PKH_133855,44.1341,47.7444,44.5489,1,1,ORTH_3314,1,ortholog_one2one,ortholog_one2one,PmUG01_13049500,PocGH01_13050900,PVX_086000,PGAL8A_00280600,PY17X_1035900,PCHAS_1034300,PCYB_134780
PBANKA_1033600,PBANKA_103360,CDU21407,PF3D7_1408900,70,PKH_133860,70.2941,70.4142,70.7101,1,1,ORTH_3315,1,ortholog_one2one,ortholog_one2one,PmUG01_13049600,PocGH01_13051000,PVX_086005,PGAL8A_00280500,PY17X_1036000,PCHAS_1034400,PCYB_134790
PBANKA_1033700,PBANKA_103370,CDU21408,PF3D7_1408800,70.7071,PKH_133865,72.549,68.4039,72.3127,1,1,ORTH_3316,1,ortholog_one2one,ortholog_one2one,PmUG01_13049700,PocGH01_13051100,PVX_086010,PGAL8A_00280400,PY17X_1036100,PCHAS_1034500,PCYB_134800
PBANKA_1033800,PBANKA_103380,CDU21409,PF3D7_1408700,52.4366,PKH_133870,58.234,57.7519,58.4573,1,0,ORTH_3317,1,ortholog_one2one,ortholog_one2one,PmUG01_13049800,PocGH01_13051200,PVX_086015,PGAL8A_00280300,PY17X_1036200,PCHAS_1034600,PCYB_134810
PBANKA_1033900,PBANKA_103390,CDU21410,PF3D7_1408600,86.6973,PKH_133880,89.5928,86.6973,90.8257,1,1,ORTH_3318,1,ortholog_one2one,ortholog_one2one,PmUG01_13049900,PocGH01_13051300,PVX_086020,PGAL8A_00280100,PY17X_1036300,PCHAS_1034700,PCYB_134820
PBANKA_1034100,PBANKA_103410,CDU21412,PF3D7_1408400,59.3966,PKH_133900,65.0995,64.4528,67.3527,1,1,ORTH_3320,1,ortholog_one2one,ortholog_one2one,PmUG01_13050100,PocGH01_13051500,PVX_086025,PGAL8A_00279900,PY17X_1036500,PCHAS_1034900,PCYB_134830
PBANKA_1034500,PBANKA_103450,CDU21416,PF3D7_1407700,65.7635,PKH_133930,68.8726,65.9259,69.3827,1,1,ORTH_3322,1,ortholog_one2one,ortholog_one2one,PmUG01_13050500,PocGH01_13051900,PVX_086045,PGAL8A_00279600,PY17X_1036900,PCHAS_1035300,PCYB_134870
PBANKA_1034600,PBANKA_103460,CDU21417,PF3D7_1407600,18.79,PKH_133940,17.7305,19.2443,17.6322,0,0,ORTH_3323,1,ortholog_one2one,ortholog_one2one,PmUG01_13050600,PocGH01_13052000,PVX_086050,PGAL8A_00279500,PY17X_1037000,PCHAS_1035400,PCYB_134880
PBANKA_1034800,PBANKA_103480,CDU21419,PF3D7_1407400,32.9897,PKH_133950,31.4286,33.5079,34.555,1,1,ORTH_3324,1,ortholog_one2one,ortholog_one2one,PmUG01_13050800,PocGH01_13052200,PVX_086060,PGAL8A_00279300,PY17X_1037200,PCHAS_1035600,PCYB_134900
PBANKA_1034900,PBANKA_103490,CDU21420,PF3D7_1407300,50.7246,PKH_133960,51.6405,53.5168,55.3517,1,1,ORTH_3325,1,ortholog_one2one,ortholog_one2one,PmUG01_13050900,PocGH01_13052300,PVX_086065,PGAL8A_00279200,PY17X_1037300,PCHAS_1035700,PCYB_134910
PBANKA_1035000,PBANKA_103500,CDU21421,PF3D7_1407200,64.0138,PKH_133970,61.165,64.4599,65.8537,1,1,ORTH_3326,1,ortholog_one2one,ortholog_one2one,PmUG01_13051000,PocGH01_13052400,PVX_086070,PGAL8A_00279100,PY17X_1037400,PCHAS_1035800,PCYB_134920
PBANKA_1035200,PBANKA_103520,CDU21423,PF3D7_1407000,63.8365,PKH_133990,56.5118,62.2699,56.9018,1,1,ORTH_3328,1,ortholog_one2one,ortholog_one2one,PmUG01_13051200,PocGH01_13052600,PVX_086080,PGAL8A_00278900,PY17X_1037600,PCHAS_1036000,PCYB_134940
PBANKA_1035300,PBANKA_103530,CDU21424,PF3D7_1406900,77.6243,PKH_134000,63.3952,77.8393,66.205,1,1,ORTH_3329,1,ortholog_one2one,ortholog_one2one,PmUG01_13051300,PocGH01_13052700,PVX_086085,PGAL8A_00278800,PY17X_1037700,PCHAS_1036100,PCYB_134950
PBANKA_1035400,PBANKA_103540,CDU21425,PF3D7_1406800,92.2535,PKH_134010,56.3518,92.5795,61.1307,1,1,ORTH_3330,1,ortholog_one2one,ortholog_one2one,PmUG01_13051400,PocGH01_13052800,PVX_086090,PGAL8A_00278700,PY17X_1037800,PCHAS_1036200,PCYB_134960
PBANKA_1035500,PBANKA_103550,CDU21426,PF3D7_1406700,84.5361,PKH_134020,87.3684,85.8639,86.911,1,1,ORTH_3331,1,ortholog_one2one,ortholog_one2one,PmUG01_13051500,PocGH01_13052900,PVX_086095,PGAL8A_00278600,PY17X_1037900,PCHAS_1036300,PCYB_134970
PBANKA_1035600,PBANKA_103560,CDU21427,PF3D7_1406600,54.7353,PKH_134030,54.465,65.0709,60.0177,1,1,ORTH_3332,1,ortholog_one2one,ortholog_one2one,PmUG01_13051600,PocGH01_13053000,PVX_086100,PGAL8A_00278500,PY17X_1038000,PCHAS_1036400,PCYB_134980
PBANKA_1035700,PBANKA_103570,CDU21428,PF3D7_1406500,52.2593,PKH_134040,51.0135,55.4167,52.4306,1,1,ORTH_3333,1,ortholog_one2one,ortholog_one2one,PmUG01_13051700,PocGH01_13053100,PVX_086105,PGAL8A_00278400,PY17X_1038100,PCHAS_1036500,PCYB_134990
PBANKA_1035800,PBANKA_103580,CDU21429,PF3D7_1406400,57.0724,PKH_134050,53.7125,60.3478,59.1304,1,0,ORTH_3334,1,ortholog_one2one,ortholog_one2one,PmUG01_13051800,PocGH01_13053200,PVX_086110,PGAL8A_00278300,PY17X_1038200,PCHAS_1036600,PCYB_135000
PBANKA_1035900,PBANKA_103590,CDU21430,PF3D7_1406300,43.5789,PKH_134060,41.7795,45.098,47.0588,1,1,ORTH_3335,1,ortholog_one2one,ortholog_one2one,PmUG01_13051900,PocGH01_13053300,PVX_086115,PGAL8A_00278200,PY17X_1038300,PCHAS_1036700,PCYB_135010
PBANKA_1036000,PBANKA_103600,CDU21431,PF3D7_1406200,41.6312,PKH_134070,45.3955,48.174,48.7485,1,0,ORTH_3336,1,ortholog_one2one,ortholog_one2one,PmUG01_13052000,PocGH01_13053400,PVX_086120,PGAL8A_00278100,PY17X_1038400,PCHAS_1036800,PCYB_135020
PBANKA_1036100,PBANKA_103610,CDU21432,PF3D7_1406100,34.2395,PKH_134080,38.1166,41.1661,37.5442,1,1,ORTH_3337,1,ortholog_one2one,ortholog_one2one,PmUG01_13052100,PocGH01_13053500,PVX_086125,PGAL8A_00278000,PY17X_1038500,PCHAS_1036900,PCYB_135030
PBANKA_1036200,PBANKA_103620,CDU21433,PF3D7_1406000,77.5701,PKH_134090,55.2846,77.5701,63.5514,1,1,ORTH_3338,1,ortholog_one2one,ortholog_one2one,PmUG01_13052200,PocGH01_13053600,PVX_086130,PGAL8A_00277900,PY17X_1038600,PCHAS_1037000,PCYB_135040
PBANKA_1036300,PBANKA_103630,CDU21434,PF3D7_1405900,40.7574,PKH_134100,45.6914,47.0343,47.4506,1,1,ORTH_3339,1,ortholog_one2one,ortholog_one2one,PmUG01_13052400,PocGH01_13053700,PVX_086140,PGAL8A_00277700,PY17X_1038700,PCHAS_1037100,PCYB_135060
PBANKA_1036400,PBANKA_103640,CDU21435,PF3D7_1405800,47.3085,PKH_134110,48.7261,52.4684,52.698,1,1,ORTH_3340,1,ortholog_one2one,ortholog_one2one,PmUG01_13052500,PocGH01_13053800,PVX_086145,PGAL8A_00277600,PY17X_1038800,PCHAS_1037200,PCYB_135070
PBANKA_1036500,PBANKA_103650,CDU21436,PF3D7_1405700,27.8164,PKH_134120,25.8203,36.2976,32.8494,1,0,ORTH_3341,1,ortholog_one2one,ortholog_one2one,PmUG01_13052600,PocGH01_13053900,PVX_086150,PGAL8A_00277500,PY17X_1038900,PCHAS_1037300,PCYB_135080
PBANKA_1036600,PBANKA_103660,CDU21437,PF3D7_1405600,92.5501,PKH_134130,91.404,92.5501,91.404,1,1,ORTH_3342,1,ortholog_one2one,ortholog_one2one,PmUG01_13052700,PocGH01_13054000,PVX_086155,PGAL8A_00277400,PY17X_1039000,PCHAS_1037400,PCYB_135090
PBANKA_1036700,PBANKA_103670,CDU21438,PF3D7_1405500,51.3043,PKH_134140,48.6865,51.0381,48.0969,1,1,ORTH_3343,1,ortholog_one2one,ortholog_one2one,PmUG01_13052800,PocGH01_13054100,PVX_086160,PGAL8A_00277300,PY17X_1039100,PCHAS_1037500,PCYB_135100
PBANKA_1036800,PBANKA_103680,CDU21439,PF3D7_1405400,56.5677,PKH_134150,56.3073,59.6381,55.6019,1,1,ORTH_3344,1,ortholog_one2one,ortholog_one2one,PmUG01_13052900,PocGH01_13054200,PVX_086165,PGAL8A_00277200,PY17X_1039200,PCHAS_1037600,PCYB_135110
PBANKA_1037000,PBANKA_103700,CDU21441,PF3D7_1405200,64.0625,PKH_134170,68.7831,62.1212,65.6566,1,1,ORTH_3345,1,ortholog_one2one,ortholog_one2one,PmUG01_13053100,PocGH01_13054400,PVX_086175,PGAL8A_00277000,PY17X_1039400,PCHAS_1037800,PCYB_135130
PBANKA_1037100,PBANKA_103710,CDU21442,PF3D7_1405100,31.6335,PKH_134180,33.2968,38.6892,32.1353,1,1,ORTH_3346,1,ortholog_one2one,ortholog_one2one,PmUG01_13053200,PocGH01_13054500,PVX_086180,PGAL8A_00276900,PY17X_1039500,PCHAS_1037900,PCYB_135140
PBANKA_1037200,PBANKA_103720,CDU21443,PF3D7_1405000,55.102,PKH_134190,45.122,51.5689,45.4297,1,1,ORTH_3347,1,ortholog_one2one,ortholog_one2one,PmUG01_13053300,PocGH01_13054600,PVX_086185,PGAL8A_00276800,PY17X_1039600,PCHAS_1038000,PCYB_135150
PBANKA_1037300,PBANKA_103730,CDU21444,PF3D7_1404900,55.5556,PKH_134200,51.7028,56.5069,57.1918,1,1,ORTH_3348,1,ortholog_one2one,ortholog_one2one,PmUG01_13053400,PocGH01_13054700,PVX_086190,PGAL8A_00276700,PY17X_1039700,PCHAS_1038100,PCYB_135160
PBANKA_1037400,PBANKA_103740,CDU21445,PF3D7_1404700,54.4828,PKH_134220,46.6851,51.2987,54.8701,1,1,ORTH_3349,1,ortholog_one2one,ortholog_one2one,PmUG01_13053600,PocGH01_13054900,PVX_086200,PGAL8A_00276500,PY17X_1039800,PCHAS_1038200,PCYB_135180
PBANKA_1037600,PBANKA_103760,CDU21447,PF3D7_1404500,50.8547,PKH_134240,49.2375,55.0926,52.3148,1,1,ORTH_3350,1,ortholog_one2one,ortholog_one2one,PmUG01_13053800,PocGH01_13055100,PVX_086210,PGAL8A_00276300,PY17X_1040000,PCHAS_1038400,PCYB_135200
PBANKA_1037700,PBANKA_103770,CDU21448,PF3D7_1404400,85.0829,PKH_134250,82.1229,84.153,80.3279,1,0,ORTH_3351,1,ortholog_one2one,ortholog_one2one,PmUG01_13053900,PocGH01_13055200,PVX_086215,PGAL8A_00276200,PY17X_1040100,PCHAS_1038500,PCYB_135210
PBANKA_1037800,PBANKA_103780,CDU21449,PF3D7_1404300,37.6238,PKH_134260,44.8485,45.7831,44.5783,1,1,ORTH_3352,1,ortholog_one2one,ortholog_one2one,PmUG01_13054000,PocGH01_13055300,PVX_086220,PGAL8A_00276100,PY17X_1040200,PCHAS_1038600,PCYB_135220
PBANKA_1037900,PBANKA_103790,CDU21450,PF3D7_1404200,28.8288,PKH_134270,30,20.6452,29.0323,0,1,ORTH_3353,1,ortholog_one2one,ortholog_one2one,PmUG01_13054100,PocGH01_13055400,PVX_086225,PGAL8A_00276000,PY17X_1040300,PCHAS_1038700,PCYB_135230
PBANKA_1038000,PBANKA_103800,CDU21451,PF3D7_1404100,91.3043,PKH_134280,91.3793,90.5172,91.3793,1,1,ORTH_3354,1,ortholog_one2one,ortholog_one2one,PmUG01_13054200,PocGH01_13055500,PVX_086230,PGAL8A_00275900,PY17X_1040400,PCHAS_1038800,PCYB_135240
PBANKA_1038100,PBANKA_103810,CDU21452,PF3D7_1404000,67.2727,PKH_134290,66.0819,66.4671,67.6647,1,1,ORTH_3355,1,ortholog_one2one,ortholog_one2one,PmUG01_13054300,PocGH01_13055600,PVX_086235,PGAL8A_00275800,PY17X_1040500,PCHAS_1038900,PCYB_135250
PBANKA_1038200,PBANKA_103820,CDU21453,PF3D7_1403800,33.3333,PKH_134310,35.6717,32.2459,33.8143,1,1,ORTH_3356,1,ortholog_one2one,ortholog_one2one,PmUG01_13054500,PocGH01_13055800,PVX_086245,PGAL8A_00275600,PY17X_1040600,PCHAS_1039000,PCYB_135270
PBANKA_1038300,PBANKA_103830,CDU21454,PF3D7_1403700,57.3816,PKH_134320,65.2733,57.0637,56.2327,1,1,ORTH_3357,1,ortholog_one2one,ortholog_one2one,PmUG01_13054600,PocGH01_13055900,PVX_086250,PGAL8A_00275500,PY17X_1040700,PCHAS_1039100,PCYB_135280
PBANKA_1038400,PBANKA_103840,CDU21455,PF3D7_1403600,50,PKH_134330,42.3077,51.3274,38.9381,1,1,ORTH_3358,1,ortholog_one2one,ortholog_one2one,PmUG01_13054700,PocGH01_13056000,PVX_086255,PGAL8A_00275400,PY17X_1040800,PCHAS_1039200,PCYB_135290
PBANKA_1038500,PBANKA_103850,CDU21456,PF3D7_1403500,64.0741,PKH_134335,65,64.0741,33.7037,1,1,ORTH_3359,1,ortholog_one2one,ortholog_one2one,PmUG01_13054800,PocGH01_13056100,PVX_086260,PGAL8A_00275300,PY17X_1040900,PCHAS_1039300,PCYB_135300
PBANKA_1038600,PBANKA_103860,CDU21457,PF3D7_1403400,53.9413,PKH_134340,56.7652,53.9413,56.4142,1,1,ORTH_3360,1,ortholog_one2one,ortholog_one2one,PmUG01_13054900,PocGH01_13056200,PVX_086265,PGAL8A_00275200,PY17X_1041000,PCHAS_1039400,PCYB_135310
PBANKA_1038700,PBANKA_103870,CDU21458,PF3D7_1403300,33.6779,PKH_134370,27.5,28.8987,32.5203,1,1,ORTH_3361,1,ortholog_one2one,ortholog_one2one,PmUG01_13055000,PocGH01_13056400,PVX_086268,PGAL8A_00275100,PY17X_1041100,PCHAS_1039500,PCYB_135320
PBANKA_1038900,PBANKA_103890,CDU21460,PF3D7_1403100,47.9284,PKH_134380,53.1903,52.2297,53.9019,1,1,ORTH_3362,1,ortholog_one2one,ortholog_one2one,PmUG01_13055200,PocGH01_13056500,PVX_086275,PGAL8A_00274900,PY17X_1041300,PCHAS_1039700,PCYB_135330
PBANKA_1039000,PBANKA_103900,CDU21461,PF3D7_1403000,29.3598,PKH_134400,33.2579,30.7159,33.9492,1,1,ORTH_3363,1,ortholog_one2one,ortholog_one2one,PmUG01_13055300,PocGH01_13056600,PVX_086280,PGAL8A_00274800,PY17X_1041400,PCHAS_1039800,PCYB_135340
PBANKA_1039100,PBANKA_103910,CDU21462,PF3D7_1402900,28.1971,PKH_134420,36.4634,34.3112,38.1378,1,1,ORTH_3364,1,ortholog_one2one,ortholog_one2one,PmUG01_13055400,PocGH01_13056700,PVX_086285,PGAL8A_00274700,PY17X_1041500,PCHAS_1039900,PCYB_135350
PBANKA_1039200,PBANKA_103920,CDU21463,PF3D7_1402800,10.3905,PKH_134430,8.94214,41.0995,40.0524,0,0,ORTH_3365,1,ortholog_one2one,ortholog_one2one,PmUG01_13055500,PocGH01_13056800,PVX_086290,PGAL8A_00274600,PY17X_1041600,PCHAS_1040000,PCYB_135360
PBANKA_1039300,PBANKA_103930,CDU21464,PF3D7_1402700,59.5712,PKH_134440,61.7284,58.9394,60.6061,1,1,ORTH_3366,1,ortholog_one2one,ortholog_one2one,PmUG01_13055600,PocGH01_13056900,PVX_086295,PGAL8A_00274500,PY17X_1041700,PCHAS_1040100,PCYB_135370
PBANKA_1039400,PBANKA_103940,CDU21465,PF3D7_1402500,81.8792,PKH_134450,85.2349,81.8792,85.2349,1,0,ORTH_3367,1,ortholog_one2one,ortholog_one2one,PmUG01_13055800,PocGH01_13057100,PVX_086305,PGAL8A_00274300,PY17X_1041800,PCHAS_1040200,PCYB_135380
PBANKA_1039500,PBANKA_103950,CDU21466,PF3D7_1402400,41.6327,PKH_134460,38.2671,38.4181,39.9247,1,1,ORTH_3368,1,ortholog_one2one,ortholog_one2one,PmUG01_13055900,PocGH01_13057200,PVX_086310,PGAL8A_00274200,PY17X_1042000,PCHAS_1040300,PCYB_135390
PBANKA_1039600,PBANKA_103960,CDU21467,PF3D7_1402300,77.4775,PKH_134470,87.6423,82.9582,86.6559,1,1,ORTH_3369,1,ortholog_one2one,ortholog_one2one,PmUG01_13056000,PocGH01_13057300,PVX_086315,PGAL8A_00274100,PY17X_1042100,PCHAS_1040400,PCYB_135400
