GeneNew	Type	Domain	Domain2	Val1	Val2	Val3
PF3D7_0102500	InterproscanData_RSRC	PF05424	Duffy_binding	148	272	4.50E-19
PF3D7_0102900	InterproscanData_RSRC	PS50862	AA_TRNA_LIGASE_II	314	626	1.70E+01
PF3D7_0102900	InterproscanData_RSRC	SSF50249	53338	177	269	1.50E-23
PF3D7_0102900	InterproscanData_RSRC	PF01336	tRNA_anti-codon	180	263	2.80E-10
PF3D7_0102900	InterproscanData_RSRC	SSF55681	52835	293	621	6.80E-87
PF3D7_0102900	InterproscanData_RSRC	PF00152	tRNA-synt_2	294	620	1.10E-76
PF3D7_0102900	InterproscanData_RSRC	TIGR00458	TIGR00458	176	626	1.50E-127
PF3D7_0103000	InterproscanData_RSRC	PF04652	DUF605	19	205	1.00E-25
PF3D7_0103100	InterproscanData_RSRC	PF08700	Vps51	117	200	9.50E-20
PF3D7_0103200	InterproscanData_RSRC	SSF103473	42501	244	432	2.90E-10
PF3D7_0103200	InterproscanData_RSRC	SSF103473	42501	13	206	2.90E-10
PF3D7_0103400	InterproscanData_RSRC	PF00246	Peptidase_M14	1041	1234	1.10E-25
PF3D7_0103400	InterproscanData_RSRC	SSF53187	53284	1037	1235	4.00E-38
PF3D7_0103600	InterproscanData_RSRC	PF00271	Helicase_C	1425	1485	2.10E-10
PF3D7_0103600	InterproscanData_RSRC	PS51194	HELICASE_CTER	1364	1525	1.30E+01
PF3D7_0103600	InterproscanData_RSRC	SSF52540	53350	1358	1525	2.30E-18
PF3D7_0103600	InterproscanData_RSRC	SM00487	DEXDc	727	1179	8.80E-07
PF3D7_0103600	InterproscanData_RSRC	SSF52540	53350	1079	1137	1.10E-20
PF3D7_0103600	InterproscanData_RSRC	SSF52540	53350	916	941	1.10E-20
PF3D7_0103600	InterproscanData_RSRC	SSF52540	53350	695	798	1.10E-20
PF3D7_0103600	InterproscanData_RSRC	SSF52540	53350	1459	1496	1.10E-20
PF3D7_0103600	InterproscanData_RSRC	PF00270	DEAD	1079	1194	1.60E-06
PF3D7_0103600	InterproscanData_RSRC	SM00490	HELICc	1388	1485	1.40E-04
PF3D7_0103800	InterproscanData_RSRC	SSF53067	53211	152	380	1.80E-78
PF3D7_0103800	InterproscanData_RSRC	SSF53067	53211	12	152	7.50E-51
PF3D7_0103800	InterproscanData_RSRC	PF00022	Actin	12	379	1.70E-129
PF3D7_0103800	InterproscanData_RSRC	SM00268	ACTIN	12	380	0.00E+00
PF3D7_0103900	InterproscanData_RSRC	SSF49899	53316	40	109	8.70E-27
PF3D7_0103900	InterproscanData_RSRC	SSF49899	53316	152	327	8.70E-27
PF3D7_0103900	InterproscanData_RSRC	PF03388	Lectin_leg-like	43	107	2.20E-05
PF3D7_0104000	InterproscanData_RSRC	PS50092	TSP1	58	109	9.20E+00
PF3D7_0104000	InterproscanData_RSRC	SM00209	TSP1	61	109	1.10E-08
PF3D7_0104000	InterproscanData_RSRC	SSF82895	40648	58	108	1.70E-08
PF3D7_0104000	InterproscanData_RSRC	PF00090	TSP_1	63	108	3.10E-09
PF3D7_0104200	InterproscanData_RSRC	SSF55961	52916	264	380	3.30E-15
PF3D7_0104200	InterproscanData_RSRC	SSF55961	52916	200	236	3.30E-15
PF3D7_0104300	InterproscanData_RSRC	SSF54001	53371	3165	3488	5.10E-64
PF3D7_0104300	InterproscanData_RSRC	PS50235	UCH_2_3	3170	3490	2.50E+01
PF3D7_0104400	InterproscanData_RSRC	PF02401	LYTB	224	496	1.60E-90
PF3D7_0104400	InterproscanData_RSRC	TIGR00216	TIGR00216	223	496	4.40E-83
PF3D7_0104700	InterproscanData_RSRC	SSF103473	42501	13	46	3.50E-20
PF3D7_0104700	InterproscanData_RSRC	SSF103473	42501	73	228	3.50E-20
PF3D7_0104700	InterproscanData_RSRC	SSF103473	42501	515	706	3.50E-20
PF3D7_0105200	InterproscanData_RSRC	PS51286	RAP	477	537	1.60E+01
PF3D7_0104500	InterproscanData_RSRC	PF11539	DUF3228	79	275	1.60E-91
PF3D7_0104800	InterproscanData_RSRC	SSF103473	42501	29	240	3.80E-25
PF3D7_0104800	InterproscanData_RSRC	SSF103473	42501	366	567	3.80E-25
PF3D7_0105200	InterproscanData_RSRC	PF08373	RAP	493	538	2.60E-08
PF3D7_0105200	InterproscanData_RSRC	SM00952	RAP	489	538	1.80E-08
PF3D7_0105300	InterproscanData_RSRC	PS51329	C_CAP_COFACTOR_C	2	139	4.20E+01
PF3D7_0105300	InterproscanData_RSRC	SSF69340	47855	7	159	7.30E-51
PF3D7_0105300	InterproscanData_RSRC	SM00673	CARP	41	79	1.60E+00
PF3D7_0105300	InterproscanData_RSRC	SM00673	CARP	80	117	3.30E-07
PF3D7_0105300	InterproscanData_RSRC	PF08603	CAP_C	6	159	3.10E-53
PF3D7_0105600	InterproscanData_RSRC	PF01728	FtsJ	254	379	2.10E-04
PF3D7_0105800	InterproscanData_RSRC	SM01084	CKS	736	831	7.50E-31
PF3D7_0105800	InterproscanData_RSRC	PF01111	CKS	739	831	1.10E-05
PF3D7_0105800	InterproscanData_RSRC	SSF55637	42693	714	831	5.40E-28
PF3D7_0105900	InterproscanData_RSRC	SSF53098	53015	140	269	1.40E-33
PF3D7_0105900	InterproscanData_RSRC	SSF53098	53015	59	93	1.40E-33
PF3D7_0105900	InterproscanData_RSRC	PF01612	DNA_pol_A_exo1	135	266	1.00E-14
PF3D7_0105900	InterproscanData_RSRC	SM00474	35EXOc	107	270	1.80E-05
PF3D7_0106100	InterproscanData_RSRC	PF03223	V-ATPase_C	8	377	1.20E-97
PF3D7_0106100	InterproscanData_RSRC	SSF118203	49812	1	382	3.50E-105
PF3D7_0106200	InterproscanData_RSRC	SSF47473	53359	54	189	1.90E-10
PF3D7_0106300	InterproscanData_RSRC	PF00689	Cation_ATPase_C	998	1210	3.10E-50
PF3D7_0106300	InterproscanData_RSRC	PF00122	E1-E2_ATPase	99	348	4.60E-65
PF3D7_0106300	InterproscanData_RSRC	SSF56784	53041	743	1016	2.30E-52
PF3D7_0106300	InterproscanData_RSRC	SSF56784	53041	354	374	2.30E-52
PF3D7_0106300	InterproscanData_RSRC	PF00702	Hydrolase	353	926	1.10E-27
PF3D7_0106300	InterproscanData_RSRC	SSF81653	49471	130	244	2.00E-25
PF3D7_0106300	InterproscanData_RSRC	SSF81660	51938	479	566	2.50E-08
PF3D7_0106300	InterproscanData_RSRC	SM00831	Cation_ATPase_N	7	81	7.20E-17
PF3D7_0106300	InterproscanData_RSRC	SSF81665	49473	248	350	0.00E+00
PF3D7_0106300	InterproscanData_RSRC	SSF81665	49473	962	1217	0.00E+00
PF3D7_0106300	InterproscanData_RSRC	SSF81665	49473	7	131	0.00E+00
PF3D7_0106300	InterproscanData_RSRC	PF00690	Cation_ATPase_N	9	76	9.60E-19
PF3D7_0106300	InterproscanData_RSRC	TIGR01494	TIGR01494	244	390	6.50E-26
PF3D7_0106300	InterproscanData_RSRC	TIGR01494	TIGR01494	99	204	3.10E-19
PF3D7_0106300	InterproscanData_RSRC	TIGR01494	TIGR01494	886	994	1.10E-36
PF3D7_0106400	InterproscanData_RSRC	PF10273	WGG	10	87	6.80E-23
PF3D7_0106700	InterproscanData_RSRC	SSF52540	53350	57	235	3.10E-18
PF3D7_0106700	InterproscanData_RSRC	SM00785	AARP2CN	222	350	4.60E-26
PF3D7_0106700	InterproscanData_RSRC	PF04950	DUF663	972	1272	1.10E-101
PF3D7_0106700	InterproscanData_RSRC	PF08142	AARP2CN	222	350	9.50E-26
PF3D7_0106700	InterproscanData_RSRC	PF00009	GTP_EFTU	130	222	5.60E-06
PF3D7_0106800	InterproscanData_RSRC	SM00176	RAN	33	211	3.30E-05
PF3D7_0106800	InterproscanData_RSRC	SM00173	RAS	25	191	1.00E-28
PF3D7_0106800	InterproscanData_RSRC	PF00071	Ras	29	188	7.60E-58
PF3D7_0106800	InterproscanData_RSRC	SSF52540	53350	28	201	4.20E-56
PF3D7_0106800	InterproscanData_RSRC	SM00174	RHO	30	192	3.80E-12
PF3D7_0106800	InterproscanData_RSRC	TIGR00231	TIGR00231	29	181	5.90E-31
PF3D7_0106800	InterproscanData_RSRC	PS51419	RAB	19	214	3.30E+01
PF3D7_0106800	InterproscanData_RSRC	SM00175	RAB	29	191	1.80E-76
PF3D7_0106900	InterproscanData_RSRC	PF01128	IspD	510	593	8.00E-11
PF3D7_0106900	InterproscanData_RSRC	SSF53448	53095	194	260	2.60E-09
PF3D7_0106900	InterproscanData_RSRC	SSF53448	53095	511	595	1.20E-16
PF3D7_0106900	InterproscanData_RSRC	SSF53448	53095	628	670	1.20E-16
PF3D7_0107000	InterproscanData_RSRC	PF13499	EF-hand_7	29	89	2.30E-15
PF3D7_0107000	InterproscanData_RSRC	PS50222	EF_HAND_2	60	95	1.50E+01
PF3D7_0107000	InterproscanData_RSRC	PF13833	EF-hand_8	113	164	3.70E-14
PF3D7_0107000	InterproscanData_RSRC	PS50222	EF_HAND_2	24	59	1.70E+01
PF3D7_0107000	InterproscanData_RSRC	SSF47473	53359	12	164	4.70E-48
PF3D7_0107000	InterproscanData_RSRC	PS50222	EF_HAND_2	133	168	1.50E+01
PF3D7_0107000	InterproscanData_RSRC	PS50222	EF_HAND_2	97	132	1.40E+01
PF3D7_0107000	InterproscanData_RSRC	SM00054	EFh	137	165	1.60E-08
PF3D7_0107000	InterproscanData_RSRC	SM00054	EFh	64	92	4.30E-06
PF3D7_0107000	InterproscanData_RSRC	SM00054	EFh	28	56	2.20E-08
PF3D7_0107000	InterproscanData_RSRC	SM00054	EFh	101	129	1.40E-03
PF3D7_0107400	InterproscanData_RSRC	SSF54236	53295	71	129	1.90E-05
PF3D7_0107200	InterproscanData_RSRC	SSF56219	52568	268	334	1.60E-24
PF3D7_0107200	InterproscanData_RSRC	SSF56219	52568	5	219	1.60E-24
PF3D7_0107200	InterproscanData_RSRC	PF03372	Exo_endo_phos	47	327	6.40E-12
PF3D7_0107500	InterproscanData_RSRC	SSF82866	39249	1276	1467	1.80E-24
PF3D7_0107500	InterproscanData_RSRC	PF02460	Patched	1027	1466	1.70E-41
PF3D7_0107500	InterproscanData_RSRC	PF02460	Patched	343	695	1.60E-45
PF3D7_0107500	InterproscanData_RSRC	PS50156	SSD	494	653	2.80E+01
PF3D7_0107500	InterproscanData_RSRC	SSF82866	39249	487	651	4.30E-16
PF3D7_0107600	InterproscanData_RSRC	PS50011	PROTEIN_KINASE_DOM	1237	1594	2.50E+01
PF3D7_0107600	InterproscanData_RSRC	SSF56112	53164	1321	1397	7.10E-40
PF3D7_0107600	InterproscanData_RSRC	SSF56112	53164	1487	1587	7.10E-40
PF3D7_0107600	InterproscanData_RSRC	PF00069	Pkinase	1492	1588	2.20E-09
PF3D7_0107600	InterproscanData_RSRC	PF00069	Pkinase	1264	1405	4.70E-18
PF3D7_0107600	InterproscanData_RSRC	SM00220	S_TKc	1237	1594	6.80E-13
PF3D7_0107700	InterproscanData_RSRC	PF04756	OST3_OST6	280	419	2.80E-12
PF3D7_0107800	InterproscanData_RSRC	SSF56300	53347	351	421	1.10E-12
PF3D7_0107800	InterproscanData_RSRC	PF04152	Mre11_DNA_bind	1028	1102	4.80E-09
PF3D7_0107800	InterproscanData_RSRC	SSF56300	53347	691	900	2.80E-25
PF3D7_0107800	InterproscanData_RSRC	PF00149	Metallophos	692	827	3.10E-09
PF3D7_0107900	InterproscanData_RSRC	SSF50249	53338	121	204	5.90E-09
PF3D7_0108000	InterproscanData_RSRC	SSF56235	53208	5	217	2.00E-47
PF3D7_0108000	InterproscanData_RSRC	PF00227	Proteasome	8	202	2.20E-34
PF3D7_0108000	InterproscanData_RSRC	PS51476	PROTEASOME_B_2	9	203	3.40E+01
PF3D7_0108300	InterproscanData_RSRC	SSF52047	52014	21	140	3.90E-08
PF3D7_0108400	InterproscanData_RSRC	PS50920	SOLCAR	236	323	8.40E+00
PF3D7_0108400	InterproscanData_RSRC	PS50920	SOLCAR	136	224	1.40E+01
PF3D7_0108400	InterproscanData_RSRC	PF00153	Mito_carr	135	220	1.80E-11
PF3D7_0108400	InterproscanData_RSRC	PF00153	Mito_carr	10	111	4.90E-12
PF3D7_0108400	InterproscanData_RSRC	PF00153	Mito_carr	242	327	3.60E-07
PF3D7_0108400	InterproscanData_RSRC	SSF103506	48588	13	318	2.40E-43
PF3D7_0108400	InterproscanData_RSRC	PS50920	SOLCAR	8	112	1.20E+01
PF3D7_0108400	InterproscanData_RSRC	SSF103506	48588	13	116	7.50E-13
PF3D7_0108400	InterproscanData_RSRC	PF00153	Mito_carr	10	111	1.00E-12
PF3D7_0108400	InterproscanData_RSRC	PS50920	SOLCAR	8	112	1.20E+01
PF3D7_0108500	InterproscanData_RSRC	PF01448	ELM2	14	73	1.40E-05
PF3D7_0108600	InterproscanData_RSRC	SSF46565	50633	65	122	7.90E-05
PF3D7_0108700	InterproscanData_RSRC	SSF141571	53162	724	794	1.10E-05
PF3D7_0108800	InterproscanData_RSRC	PS50920	SOLCAR	32	110	8.50E+00
PF3D7_0108800	InterproscanData_RSRC	SSF103506	48588	166	254	4.70E-14
PF3D7_0108800	InterproscanData_RSRC	SSF103506	48588	21	108	4.70E-14
PF3D7_0108800	InterproscanData_RSRC	PF00153	Mito_carr	65	103	1.50E-06
PF3D7_0108800	InterproscanData_RSRC	PS50920	SOLCAR	174	262	8.50E+00
PF3D7_0109100	InterproscanData_RSRC	SM00758	PA14	216	348	6.50E-05
PF3D7_0109100	InterproscanData_RSRC	PF07691	PA14	218	409	3.90E-17
PF3D7_0109100	InterproscanData_RSRC	SSF69848	39469	733	840	6.90E-20
PF3D7_0109100	InterproscanData_RSRC	SSF49785	53078	593	714	8.20E-05
PF3D7_0109100	InterproscanData_RSRC	PF03815	LCCL	737	832	1.30E-19
PF3D7_0109100	InterproscanData_RSRC	SSF56988	34993	360	537	2.60E-65
PF3D7_0109100	InterproscanData_RSRC	SSF56988	34993	216	302	2.60E-65
PF3D7_0109100	InterproscanData_RSRC	PS50820	LCCL	772	827	1.10E+01
PF3D7_0109100	InterproscanData_RSRC	SM00603	LCCL	740	827	3.40E-06
PF3D7_0109200	InterproscanData_RSRC	PIRSF017888		1	227	7.00E-112
PF3D7_0109200	InterproscanData_RSRC	PF13869	NUDIX_2	25	219	3.20E-76
PF3D7_0109300	InterproscanData_RSRC	PF01151	ELO	60	312	3.30E-56
PF3D7_0109400	InterproscanData_RSRC	SSF46988	42971	10	85	7.20E-20
PF3D7_0109400	InterproscanData_RSRC	PF02970	TBCA	11	86	1.70E-16
PF3D7_0109500	InterproscanData_RSRC	PS51186	GNAT	2	151	1.70E+01
PF3D7_0109500	InterproscanData_RSRC	PF00583	Acetyltransf_1	48	127	9.40E-09
PF3D7_0109500	InterproscanData_RSRC	SSF55729	53292	11	150	6.70E-16
PF3D7_0109600	InterproscanData_RSRC	PF00313	CSD	31	71	2.90E-11
PF3D7_0109600	InterproscanData_RSRC	SM00357	CSP	31	149	2.80E-03
PF3D7_0109600	InterproscanData_RSRC	SSF50249	53338	29	82	6.40E-12
PF3D7_0109700	InterproscanData_RSRC	PF06102	DUF947	11	172	3.10E-42
PF3D7_0109800	InterproscanData_RSRC	SSF55681	52835	394	571	1.70E-70
PF3D7_0109800	InterproscanData_RSRC	SSF55681	52835	295	367	1.70E-70
PF3D7_0109800	InterproscanData_RSRC	PF01409	tRNA-synt_2d	294	570	1.60E-86
PF3D7_0109800	InterproscanData_RSRC	PS50862	AA_TRNA_LIGASE_II	438	567	1.50E+01
PF3D7_0109800	InterproscanData_RSRC	TIGR00468	TIGR00468	243	571	2.00E-105
PF3D7_0109850	InterproscanData_RSRC	PF01148	CTP_transf_1	339	575	3.40E-08
PF3D7_0110000	InterproscanData_RSRC	PS51257	PROKAR_LIPOPROTEIN	1	18	6.00E+00
PF3D7_0110100	InterproscanData_RSRC	SSF52540	53350	4	56	7.10E-35
PF3D7_0110100	InterproscanData_RSRC	SSF52540	53350	136	239	7.10E-35
PF3D7_0110100	InterproscanData_RSRC	SSF50447	52567	414	492	5.00E-15
PF3D7_0110100	InterproscanData_RSRC	PF03144	GTP_EFTU_D2	430	492	1.10E-05
PF3D7_0110100	InterproscanData_RSRC	PF00009	GTP_EFTU	3	240	1.50E-31
PF3D7_0110200	InterproscanData_RSRC	PS51324	ERV_ALR	36	139	2.60E+01
PF3D7_0110200	InterproscanData_RSRC	PF04777	Evr1_Alr	45	140	5.40E-21
PF3D7_0110200	InterproscanData_RSRC	SSF69000	41970	37	133	4.80E-31
PF3D7_0110400	InterproscanData_RSRC	SM00661	RPOL9	5	61	3.90E-06
PF3D7_0110400	InterproscanData_RSRC	PF02150	RNA_POL_M_15KD	4	35	4.30E-08
PF3D7_0110400	InterproscanData_RSRC	SSF57783	51787	53	123	2.30E-15
PF3D7_0110400	InterproscanData_RSRC	SSF57783	51787	1	40	3.60E-12
PF3D7_0110400	InterproscanData_RSRC	PS51133	ZF_TFIIS_2	75	116	1.10E+01
PF3D7_0110500	InterproscanData_RSRC	PS50014	BROMODOMAIN_2	1210	1282	1.20E+01
PF3D7_0110500	InterproscanData_RSRC	SM00297	BROMO	1186	1304	1.80E-04
PF3D7_0110500	InterproscanData_RSRC	SSF47370	48291	1175	1310	2.20E-16
PF3D7_0110600	InterproscanData_RSRC	SSF56104	52189	1345	1709	2.40E-94
PF3D7_0110600	InterproscanData_RSRC	PF01504	PIP5K	1433	1708	7.10E-74
PF3D7_0110600	InterproscanData_RSRC	SM00330	PIPKc	1374	1710	1.20E-59
PF3D7_0110600	InterproscanData_RSRC	PS50222	EF_HAND_2	68	98	1.10E+01
PF3D7_0110600	InterproscanData_RSRC	PS51455	PIPK	1334	1709	6.40E+01
PF3D7_0110600	InterproscanData_RSRC	SSF47473	53359	15	111	2.30E-16
PF3D7_0110700	InterproscanData_RSRC	PS50082	WD_REPEATS_2	391	435	8.70E+00
PF3D7_0110700	InterproscanData_RSRC	PS50082	WD_REPEATS_2	291	325	1.00E+01
PF3D7_0110700	InterproscanData_RSRC	PS50294	WD_REPEATS_REGION	148	435	2.40E+01
PF3D7_0110700	InterproscanData_RSRC	SSF50978	49784	140	432	2.10E-46
PF3D7_0110700	InterproscanData_RSRC	PF00400	WD40	329	367	1.30E-02
PF3D7_0110700	InterproscanData_RSRC	PF00400	WD40	293	323	2.70E-04
PF3D7_0110700	InterproscanData_RSRC	PF00400	WD40	387	425	3.40E-04
PF3D7_0110700	InterproscanData_RSRC	PF12265	CAF1C_H4-bd	46	114	1.30E-17
PF3D7_0110700	InterproscanData_RSRC	PS50082	WD_REPEATS_2	334	369	9.70E+00
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	284	323	1.80E-03
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	384	426	3.80E-02
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	241	279	2.60E+00
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	138	182	2.90E-01
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	194	233	3.30E-01
PF3D7_0110700	InterproscanData_RSRC	SM00320	WD40	327	367	6.00E-04
PF3D7_0110800	InterproscanData_RSRC	PF00382	TFIIB	153	211	3.70E-06
PF3D7_0110800	InterproscanData_RSRC	SSF47954	52578	145	235	1.20E-09
PF3D7_0110800	InterproscanData_RSRC	SSF57783	51787	46	94	1.50E-11
PF3D7_0110800	InterproscanData_RSRC	SSF47954	52578	245	346	5.70E-09
PF3D7_0110800	InterproscanData_RSRC	PS51134	ZF_TFIIB	45	78	8.40E+00
PF3D7_0110800	InterproscanData_RSRC	PF08271	TF_Zn_Ribbon	49	91	7.00E-08
PF3D7_0110900	InterproscanData_RSRC	SSF52540	53350	6	169	4.50E-18
PF3D7_0110900	InterproscanData_RSRC	PF13238	AAA_18	8	144	3.20E-22
PF3D7_0111000	InterproscanData_RSRC	SM00129	KISc	924	1273	0.00E+00
PF3D7_0111000	InterproscanData_RSRC	PS50067	KINESIN_MOTOR_DOMAIN2	923	1190	4.90E+01
PF3D7_0111000	InterproscanData_RSRC	SSF52540	53350	926	1310	1.10E-118
PF3D7_0111000	InterproscanData_RSRC	PF00225	Kinesin	932	1265	1.40E-111
PF3D7_0111300	InterproscanData_RSRC	SM00382	AAA	383	512	2.70E-03
PF3D7_0111300	InterproscanData_RSRC	PF00004	AAA	388	500	1.30E-09
PF3D7_0111300	InterproscanData_RSRC	SSF52540	53350	326	563	3.40E-28
PF3D7_0111500	InterproscanData_RSRC	SSF52540	53350	260	368	2.50E-30
PF3D7_0111500	InterproscanData_RSRC	SSF52540	53350	100	185	2.50E-30
PF3D7_0111500	InterproscanData_RSRC	PF00406	ADK	246	345	3.10E-12
PF3D7_0111500	InterproscanData_RSRC	PF00406	ADK	110	188	2.90E-17
PF3D7_0111800	InterproscanData_RSRC	SSF55418	51640	238	422	1.10E-35
PF3D7_0111800	InterproscanData_RSRC	PF01652	IF4E	255	408	3.20E-21
PF3D7_0111900	InterproscanData_RSRC	PF05254	UPF0203	16	81	1.20E-22
PF3D7_0112000	InterproscanData_RSRC	SSF51556	53093	69	153	3.50E-53
PF3D7_0112000	InterproscanData_RSRC	SSF51556	53093	225	367	3.50E-53
PF3D7_0112000	InterproscanData_RSRC	SSF51556	53093	401	444	3.50E-53
PF3D7_0112000	InterproscanData_RSRC	PF01026	TatD_DNase	81	444	1.00E-34
PF3D7_0112200	InterproscanData_RSRC	PS50893	ABC_TRANSPORTER_2	1542	1821	1.20E+01
PF3D7_0112200	InterproscanData_RSRC	PF00005	ABC_tran	676	803	6.70E-12
PF3D7_0112200	InterproscanData_RSRC	PF00005	ABC_tran	1571	1685	2.50E-14
PF3D7_0112200	InterproscanData_RSRC	SSF52540	53350	1537	1649	1.30E-27
PF3D7_0112200	InterproscanData_RSRC	SSF52540	53350	1720	1811	1.30E-27
PF3D7_0112200	InterproscanData_RSRC	SSF90123	53060	1156	1415	3.50E-19
PF3D7_0112200	InterproscanData_RSRC	SSF90123	53060	114	215	2.40E-06
PF3D7_0112200	InterproscanData_RSRC	SSF90123	53060	292	501	2.40E-06
PF3D7_0112200	InterproscanData_RSRC	PS50893	ABC_TRANSPORTER_2	655	964	9.50E+00
PF3D7_0112200	InterproscanData_RSRC	SM00382	AAA	685	935	1.20E+00
PF3D7_0112200	InterproscanData_RSRC	SM00382	AAA	1580	1798	1.10E-03
PF3D7_0112200	InterproscanData_RSRC	PS50929	ABC_TM1F	1216	1414	1.40E+01
PF3D7_0112200	InterproscanData_RSRC	SSF52540	53350	655	803	1.10E-19
PF3D7_0112200	InterproscanData_RSRC	PF00664	ABC_membrane	1173	1410	4.90E-05
PF3D7_0112800	InterproscanData_RSRC	PF09688	Wx5_PLAF3D7	46	190	8.90E-54
PF3D7_0112800	InterproscanData_RSRC	TIGR01609	TIGR01609	44	191	1.80E-69
PF3D7_0113300	InterproscanData_RSRC	PS51257	PROKAR_LIPOPROTEIN	1	30	6.00E+00
PF3D7_0113600	InterproscanData_RSRC	PF12879	SICA_C	1509	1548	4.00E-07
PF3D7_0113700	InterproscanData_RSRC	SSF49493	41450	307	394	6.20E-20
PF3D7_0113700	InterproscanData_RSRC	SSF49493	41450	225	304	5.10E-17
PF3D7_0113700	InterproscanData_RSRC	PF01556	CTDII	313	393	2.70E-21
PF3D7_0113700	InterproscanData_RSRC	SM00271	DnaJ	81	142	4.00E-28
PF3D7_0113700	InterproscanData_RSRC	SSF46565	50633	79	164	8.80E-28
PF3D7_0113700	InterproscanData_RSRC	PF00226	DnaJ	82	147	7.80E-24
PF3D7_0113700	InterproscanData_RSRC	PS50076	DNAJ_2	82	150	2.10E+01
PF3D7_0113800	InterproscanData_RSRC	SSF140924	52122	401	473	3.50E-07
PF3D7_0113800	InterproscanData_RSRC	SSF140924	52122	500	528	3.50E-07
PF3D7_0113800	InterproscanData_RSRC	SSF140924	52122	247	370	3.50E-07
PF3D7_0113800	InterproscanData_RSRC	SSF140924	52122	628	943	2.10E-44
PF3D7_0113800	InterproscanData_RSRC	PF05424	Duffy_binding	1058	1208	1.40E-28
PF3D7_0113800	InterproscanData_RSRC	PF05424	Duffy_binding	678	815	1.50E-19
PF3D7_0113800	InterproscanData_RSRC	SSF140924	52122	1020	1333	3.30E-53
PF3D7_0114000	InterproscanData_RSRC	SM00271	DnaJ	1108	1167	2.00E-12
PF3D7_0114000	InterproscanData_RSRC	PF14308	DnaJ-X	1241	1460	1.80E-27
PF3D7_0114000	InterproscanData_RSRC	PF00226	DnaJ	1110	1172	4.20E-15
PF3D7_0114000	InterproscanData_RSRC	PS50076	DNAJ_2	1109	1175	1.50E+01
PF3D7_0114000	InterproscanData_RSRC	SSF46565	50633	1107	1203	3.40E-17
PF3D7_0114200	InterproscanData_RSRC	PF09715	Plasmod_dom_1	266	332	3.80E-30
PF3D7_0114200	InterproscanData_RSRC	TIGR01519	TIGR01519	266	335	2.30E-18
PF3D7_0114400	InterproscanData_RSRC	PF15445	ATS	164	459	6.40E-66
PF3D7_0114400	InterproscanData_RSRC	PF15445	ATS	11	93	3.10E-24
PF3D7_0114600	InterproscanData_RSRC	PF02009	Rifin_STEVOR	29	308	7.20E-46
PF3D7_0114600	InterproscanData_RSRC	TIGR01478	TIGR01478	1	308	1.20E-116
PF3D7_0114700	InterproscanData_RSRC	TIGR01477	TIGR01477	1	322	3.50E-95
PF3D7_0114700	InterproscanData_RSRC	PF02009	Rifin_STEVOR	26	323	2.40E-89
PF3D7_0115000	InterproscanData_RSRC	PF12879	SICA_C	1187	1233	4.10E-07
PF3D7_0115000	InterproscanData_RSRC	PF12879	SICA_C	806	854	3.90E-07
PF3D7_0115100	InterproscanData_RSRC	PF09687	PRESAN	133	270	7.20E-19
PF3D7_0115100	InterproscanData_RSRC	TIGR01639	TIGR01639	129	188	1.00E-09
PF3D7_0115200	InterproscanData_RSRC	PF02009	Rifin_STEVOR	20	368	5.10E-100
PF3D7_0115200	InterproscanData_RSRC	TIGR01477	TIGR01477	1	368	0.00E+00
PF3D7_0115300	InterproscanData_RSRC	TIGR01477	TIGR01477	1	336	1.70E-99
PF3D7_0115300	InterproscanData_RSRC	PF02009	Rifin_STEVOR	20	336	6.10E-103
PF3D7_0115400	InterproscanData_RSRC	TIGR01478	TIGR01478	1	301	0.00E+00
PF3D7_0115400	InterproscanData_RSRC	PF02009	Rifin_STEVOR	29	301	8.90E-67
PF3D7_0115500	InterproscanData_RSRC	PF15445	ATS	8	432	0.00E+00
PF3D7_0115600	InterproscanData_RSRC	TIGR01477	TIGR01477	1	379	0.00E+00
PF3D7_0115600	InterproscanData_RSRC	PF02009	Rifin_STEVOR	20	379	9.80E-94
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	880	936	1.10E-74
PF3D7_0115700	InterproscanData_RSRC	PF15445	ATS	1750	2203	0.00E+00
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	970	1016	1.10E-74
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	1210	1373	1.10E-74
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	1053	1148	1.10E-74
PF3D7_0115700	InterproscanData_RSRC	SSF101967	42205	1869	1910	1.80E-05
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	51	399	1.80E-81
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	437	498	1.80E-81
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	519	712	1.00E-29
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	763	782	1.00E-29
PF3D7_0115700	InterproscanData_RSRC	SSF140924	52122	1371	1591	1.10E-39
PF3D7_0115700	InterproscanData_RSRC	PF03011	PFEMP	619	789	6.60E-38
